molecule_id,annulation,n_branches,longest_A,longest_L,longest_L_degeneracy,second_longest_L,ratio_L,n_LAL,n_rings
hc_c34h20_0pent_125,aaalaa,0,3,1,1,0,0.16666666666666666,0,8
hc_c42h24_0pent_1940,ala(l)laa,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_1145,a()laalaa,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1070,alaa()la(),2,2,1,2,0,0.3333333333333333,0,10
hc_c38h22_0pent_257,alaaala,0,3,1,2,0,0.2857142857142857,0,9
hc_c42h24_0pent_5324,lla(l)a()a,2,2,2,1,1,0.5,0,10
hc_c42h24_0pent_5999,allaaaal,0,4,2,1,1,0.375,0,10
hc_c42h24_0pent_4213,aala()aal,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4119,aalaaala,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_2182,lalaa()a(),2,3,1,2,0,0.3333333333333333,1,10
hc_c38h22_0pent_1247,aallaal,0,2,2,1,1,0.42857142857142855,0,9
hc_c42h24_0pent_1066,aalaa(l)a,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1838,ala(l)aal,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_3607,laalalaa,0,2,1,3,0,0.375,1,10
hc_c38h22_0pent_285,aaaaala,0,5,1,1,0,0.14285714285714285,0,9
hc_c42h24_0pent_4782,aallaala,0,2,2,1,1,0.375,0,10
hc_c42h24_0pent_2218,alalaaaa,0,4,1,2,0,0.25,1,10
hc_c42h24_0pent_6146,a()lla(a)a,2,3,2,1,0,0.3333333333333333,0,10
hc_c42h24_0pent_2813,a()aa(a)al,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5296,lla()laaa,1,3,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_1203,laalaaaa,0,4,1,2,0,0.25,0,10
hc_c42h24_0pent_5404,a()allala,1,2,2,1,1,0.42857142857142855,1,10
hc_c42h24_0pent_4863,aallaaa(),1,3,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_771,laaaalaa,0,4,1,2,0,0.25,0,10
hc_c38h22_0pent_663,lalaaaa,0,4,1,2,0,0.2857142857142857,1,9
hc_c42h24_0pent_496,aaa(a)a()a,2,6,0,0,0,0.0,0,10
hc_c38h22_0pent_362,aaaa(l)a,1,4,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_1160,laalaa()a,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4926,alla()aal,1,3,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_2602,aaa(a)laa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_6549,aa()lllaa,1,2,3,1,0,0.42857142857142855,0,10
hc_c42h24_0pent_3364,aaaa()a()l,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_3335,aa(a)aa()l,2,5,1,1,0,0.16666666666666666,0,10
hc_c38h22_0pent_1304,lla()lla,1,1,2,2,0,0.6666666666666666,0,9
hc_c38h22_0pent_1509,allaall,0,2,2,2,0,0.5714285714285714,0,9
hc_c34h20_0pent_214,aalaaa,0,3,1,1,0,0.16666666666666666,0,8
hc_c42h24_0pent_5804,llaa(a)aa,1,5,2,1,0,0.2857142857142857,0,10
hc_c38h22_0pent_1219,llaalaa,0,2,2,1,1,0.42857142857142855,0,9
hc_c42h24_0pent_81,aa(a)a(a)a,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_3625,ala()alal,1,2,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_2212,lalaa(a)a,1,4,1,2,0,0.2857142857142857,1,10
hc_c38h22_0pent_575,lalaa()a,1,3,1,2,0,0.3333333333333333,1,9
hc_c42h24_0pent_4878,llaaaa()l,1,4,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_2885,aalaaaal,0,4,1,2,0,0.25,0,10
hc_c38h22_0pent_1630,a()aalll,1,3,3,1,0,0.5,0,9
hc_c42h24_0pent_4002,aa()aa()al,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_670,a()a(a)aaa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_6412,aallla()a,1,2,3,1,0,0.42857142857142855,0,10
hc_c42h24_0pent_3536,alaa(l)al,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_2132,aalalaaa,0,3,1,2,0,0.25,1,10
hc_c42h24_0pent_1059,alaa(l)aa,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_405,aaa(a)aaa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_6266,llaaalll,0,3,3,1,2,0.625,0,10
hc_c42h24_0pent_3425,a()aala()a,2,3,1,1,0,0.16666666666666666,0,10
hc_c34h20_0pent_373,aallaa,0,2,2,1,0,0.3333333333333333,0,8
hc_c42h24_0pent_6375,lalllaaa,0,3,3,1,1,0.5,1,10
hc_c42h24_0pent_3767,laa(la)aa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1213,laalaaaa,0,4,1,2,0,0.25,0,10
hc_c42h24_0pent_2768,aaaalaaa,0,4,1,1,0,0.125,0,10
hc_c42h24_0pent_4418,aaa()a()la,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5597,llaa(a)aa,1,5,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_5496,aaaallal,0,4,2,1,1,0.375,1,10
hc_c42h24_0pent_5882,aaallaal,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_5924,lla()a()la,2,2,2,1,1,0.5,0,10
hc_c30h18_0pent_104,allal,0,1,2,1,1,0.6,1,7
hc_c38h22_0pent_1424,aallaa(),1,2,2,1,0,0.3333333333333333,0,9
hc_c42h24_0pent_5782,alla(a)aa,1,4,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_5059,llala()aa,1,3,2,1,1,0.42857142857142855,1,10
hc_c42h24_0pent_4319,aaa()a()al,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_1452,aaaalaaa,0,4,1,1,0,0.125,0,10
hc_c42h24_0pent_2214,lalaaaaa,0,5,1,2,0,0.25,1,10
hc_c42h24_0pent_2988,la()aa(l)l,2,3,1,3,0,0.5,0,10
hc_c38h22_0pent_633,alalaaa,0,3,1,2,0,0.2857142857142857,1,9
hc_c42h24_0pent_6174,allaaaaa,0,5,2,1,0,0.25,0,10
hc_c42h24_0pent_5285,alla(a)la,1,2,2,1,1,0.42857142857142855,0,10
hc_c38h22_0pent_517,la(l)aaa,1,3,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_4885,llaa()aaa,1,5,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_3430,aaa(a)ala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2241,alala()aa,1,3,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_392,aa()a()aaa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_4194,aaa(l)aal,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1307,a()aa(l)aa,2,3,1,1,0,0.16666666666666666,0,10
hc_c38h22_0pent_1166,aaa()la(),2,3,1,1,0,0.2,0,9
hc_c42h24_0pent_5195,aallalaa,0,2,2,1,1,0.375,1,10
hc_c38h22_0pent_50,aaaaaa(),1,6,0,0,0,0.0,0,9
hc_c42h24_0pent_5865,aaallaal,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_4073,aaaa()laa,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_465,laaa()al,1,4,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_4394,aaa(a)laa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4169,la()aalaa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4456,aaa(la)aa,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2650,aaaaala(),1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3205,aaaaaala,0,6,1,1,0,0.125,0,10
hc_c42h24_0pent_1484,laaa()aal,1,5,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_2461,ala()lala,1,1,1,3,0,0.42857142857142855,1,10
hc_c38h22_0pent_942,laa(l)aa,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_4128,alaa()ala,1,3,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_1637,laallla,0,2,3,1,1,0.5714285714285714,0,9
hc_c42h24_0pent_5269,alla(a)la,1,2,2,1,1,0.42857142857142855,0,10
hc_c38h22_0pent_616,alalaaa,0,3,1,2,0,0.2857142857142857,1,9
hc_c42h24_0pent_2498,lalaaa()a,1,4,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_4600,allaa()al,1,3,2,1,1,0.42857142857142855,0,10
hc_c34h20_0pent_223,aaaaal,0,5,1,1,0,0.16666666666666666,0,8
hc_c42h24_0pent_3330,a()a()a()al,3,4,1,1,0,0.2,0,10
hc_c42h24_0pent_2617,aaalaa()a,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2485,lalaaaal,0,4,1,3,0,0.375,1,10
hc_c42h24_0pent_5060,lla()laaa,1,3,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_5515,aallaa()a,1,3,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_6121,alla(a)a(),2,3,2,1,0,0.3333333333333333,0,10
hc_c42h24_0pent_4030,aaaala()a,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_609,aa()aaa()a,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_3481,aa(a)alaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2293,alala(a)a,1,3,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_1765,ala(a)laa,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_5919,llaala()a,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_393,aa()aaa()a,2,6,0,0,0,0.0,0,10
hc_c30h18_0pent_78,laaal,0,3,1,2,0,0.4,0,7
hc_c42h24_0pent_5611,llaa()a()a,2,4,2,1,0,0.3333333333333333,0,10
hc_c38h22_0pent_982,alaa()la,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_5734,llaa()a()a,2,4,2,1,0,0.3333333333333333,0,10
hc_c42h24_0pent_1604,aaa()a(l)a,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5264,aa()lla()l,2,2,2,1,1,0.5,0,10
hc_c42h24_0pent_4921,aallaaaa,0,4,2,1,0,0.25,0,10
hc_c30h18_0pent_11,aaaaa,0,5,0,0,0,0.0,0,7
hc_c38h22_0pent_480,ala(a)la,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_115,a()aaaaa(),2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_6381,la()lllaa,1,2,3,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_784,aaaa()a()l,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_2469,ala(a)lal,1,2,1,3,0,0.42857142857142855,1,10
hc_c38h22_0pent_436,aaaa()la,1,4,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_3753,aaa(l)ala,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4093,laaalaaa,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_5508,alaallal,0,2,2,1,1,0.5,1,10
hc_c42h24_0pent_2569,lalaaa()l,1,3,1,3,0,0.42857142857142855,1,10
hc_c38h22_0pent_142,a()a()aaa,2,5,0,0,0,0.0,0,9
hc_c38h22_0pent_604,aaalala,0,3,1,2,0,0.2857142857142857,1,9
hc_c42h24_0pent_5632,llaaaaal,0,5,2,1,1,0.375,0,10
hc_c42h24_0pent_5199,alla()laa,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_142,aaaaaaaa,0,8,0,0,0,0.0,0,10
hc_c42h24_0pent_5029,lla(a)lal,1,2,2,1,1,0.5714285714285714,1,10
hc_c42h24_0pent_831,laa()a()la,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_4195,laa(l)aal,1,2,1,3,0,0.42857142857142855,0,10
hc_c30h18_0pent_112,lla()a,1,2,2,1,0,0.5,0,7
hc_c42h24_0pent_1588,aaaa(a)la,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2364,lalaa()aa,1,4,1,2,0,0.2857142857142857,1,10
hc_c34h20_0pent_216,aaa()al,1,4,1,1,0,0.2,0,8
hc_c42h24_0pent_6346,la()llla(),2,1,3,1,1,0.6666666666666666,0,10
hc_c38h22_0pent_1385,a()llala,1,1,2,1,1,0.5,1,9
hc_c42h24_0pent_259,aaaaaa()a,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_5636,llaaalaa,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_1479,aaaaaaal,0,7,1,1,0,0.125,0,10
hc_c42h24_0pent_1255,a()aa()la(),3,3,1,1,0,0.2,0,10
hc_c42h24_0pent_2894,alaaaala,0,4,1,2,0,0.25,0,10
hc_c42h24_0pent_1263,aa()aa()la,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_3701,la()ala()a,2,2,1,2,0,0.3333333333333333,0,10
hc_c38h22_0pent_641,la()laa(),2,2,1,2,0,0.4,0,9
hc_c42h24_0pent_5042,lla(a)laa,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_3016,laaalaa(),1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_487,aaaa(a)aa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_5560,aallaaaa,0,4,2,1,0,0.25,0,10
hc_c42h24_0pent_6234,aaa()llla,1,3,3,1,0,0.42857142857142855,0,10
hc_c42h24_0pent_2783,aaa()laa(),2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_742,aaaaa()al,1,6,1,1,0,0.14285714285714285,0,10
hc_c34h20_0pent_318,aa()a()l,2,3,1,1,0,0.25,0,8
hc_c42h24_0pent_507,aaaaa()a(),2,6,0,0,0,0.0,0,10
hc_c34h20_0pent_39,a()aaaa,1,5,0,0,0,0.0,0,8
hc_c42h24_0pent_4059,aa()aaala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_5082,alla()lla,1,1,2,2,0,0.5714285714285714,0,10
hc_c42h24_0pent_2987,alaaa(l)l,1,3,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_3215,aa()aaaal,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3920,alaaaala,0,4,1,2,0,0.25,0,10
hc_c42h24_0pent_6496,aa(l)alll,1,2,3,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_5937,llaa(a)la,1,3,2,1,1,0.42857142857142855,0,10
hc_c38h22_0pent_260,laaalaa,0,3,1,2,0,0.2857142857142857,0,9
hc_c42h24_0pent_3294,laaaaala,0,5,1,2,0,0.25,0,10
hc_c34h20_0pent_414,lla()aa,1,3,2,1,0,0.4,0,8
hc_c34h20_0pent_67,aa()aa(),2,4,0,0,0,0.0,0,8
hc_c38h22_0pent_1471,allaaa(),1,3,2,1,0,0.3333333333333333,0,9
hc_c42h24_0pent_6019,a()llaaaa,1,4,2,1,0,0.2857142857142857,0,10
hc_c38h22_0pent_799,laaa(l)l,1,3,1,3,0,0.5,0,9
hc_c30h18_0pent_40,ala()l,1,1,1,2,0,0.5,0,7
hc_c42h24_0pent_1303,aa(a)aa()l,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5090,lla(l)lla,1,1,2,2,1,0.7142857142857143,0,10
hc_c38h22_0pent_253,laaa(l)a,1,3,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_5868,a()allaal,1,2,2,1,1,0.42857142857142855,0,10
hc_c38h22_0pent_1018,aaa(a)al,1,5,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_5701,alla()aaa,1,4,2,1,0,0.2857142857142857,0,10
hc_c34h20_0pent_75,a()a()aa,2,4,0,0,0,0.0,0,8
hc_c42h24_0pent_3029,laa()alaa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_3669,alaalaal,0,2,1,3,0,0.375,0,10
hc_c42h24_0pent_5903,llaala()l,1,2,2,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_6564,aa()a()lll,2,3,3,1,0,0.5,0,10
hc_c42h24_0pent_4717,allaalaa,0,2,2,1,1,0.375,0,10
hc_c42h24_0pent_4957,allaaala,0,3,2,1,1,0.375,0,10
hc_c38h22_0pent_514,ala(l)aa,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_1338,aaaalaa(),1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3917,laaaala(),1,4,1,2,0,0.2857142857142857,0,10
hc_c34h20_0pent_328,llaaaa,0,4,2,1,0,0.3333333333333333,0,8
hc_c42h24_0pent_2294,alala()aa,1,3,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_1554,a()a()aaal,2,5,1,1,0,0.16666666666666666,0,10
hc_c38h22_0pent_1517,llaaaaa,0,5,2,1,0,0.2857142857142857,0,9
hc_c42h24_0pent_1472,aaa(a)aal,1,6,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_347,laalaal,0,2,1,3,0,0.42857142857142855,0,9
hc_c42h24_0pent_3751,aa(l)alaa,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_826,alaaa()la,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1713,laaa()a()l,2,4,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_545,a()aa()aaa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_396,aaa()aaaa,1,7,0,0,0,0.0,0,10
hc_c34h20_0pent_20,aa()a()a,2,4,0,0,0,0.0,0,8
hc_c42h24_0pent_1383,a()aala()a,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_3354,aaa(l)aa(),2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_2571,lalaaala,0,3,1,3,0,0.375,1,10
hc_c42h24_0pent_5476,aalla()la,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_2903,la()aaa()l,2,4,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_2992,laaa(l)al,1,3,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_4713,llaalaaa,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_3414,aaala(a)a,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_5098,alallall,0,1,2,2,1,0.625,2,10
hc_c42h24_0pent_5015,llalala(),1,1,2,1,1,0.5714285714285714,2,10
hc_c42h24_0pent_6034,lla(a)aal,1,4,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_6143,a()lla(a)a,2,3,2,1,0,0.3333333333333333,0,10
hc_c42h24_0pent_3289,aaaaaala,0,6,1,1,0,0.125,0,10
hc_c42h24_0pent_4678,lla()alla,1,2,2,2,0,0.5714285714285714,0,10
hc_c42h24_0pent_859,laaa(l)aa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_5277,alla(l)a(),2,1,2,1,1,0.5,0,10
hc_c42h24_0pent_3492,aa()a()ala,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_3264,la()aaala,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_5449,allalaaa,0,3,2,1,1,0.375,1,10
hc_c42h24_0pent_4728,llaalaaa,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_5818,aaallaal,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_1735,aaaaaala,0,6,1,1,0,0.125,0,10
hc_c42h24_0pent_3295,laaaaala,0,5,1,2,0,0.25,0,10
hc_c38h22_0pent_34,aa()a()aa,2,5,0,0,0,0.0,0,9
hc_c42h24_0pent_1288,aaa(a)laa,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_886,aa(a)a()l,2,4,1,1,0,0.2,0,9
hc_c30h18_0pent_39,aaaal,0,4,1,1,0,0.2,0,7
hc_c42h24_0pent_2378,alalaa()a,1,3,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_874,aalaaala,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_2451,aalalala,0,2,1,3,0,0.375,2,10
hc_c34h20_0pent_166,lalaaa,0,3,1,2,0,0.3333333333333333,1,8
hc_c42h24_0pent_6515,ala()alll,1,2,3,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_4553,aaaaalaa,0,5,1,1,0,0.125,0,10
hc_c42h24_0pent_195,aaaaa()aa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_1058,aaalaa()l,1,3,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_19,aaaaa()a,1,6,0,0,0,0.0,0,9
hc_c42h24_0pent_4180,ala()aala,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4236,alaaalaa,0,3,1,2,0,0.25,0,10
hc_c38h22_0pent_614,alala()a,1,2,1,2,0,0.3333333333333333,1,9
hc_c42h24_0pent_400,aaa(a)aaa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_3652,laa()laa(),2,2,1,2,0,0.3333333333333333,0,10
hc_c38h22_0pent_697,a()ala()a,2,2,1,1,0,0.2,0,9
hc_c42h24_0pent_6142,a()lla(a)a,2,3,2,1,0,0.3333333333333333,0,10
hc_c42h24_0pent_3789,laala()aa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_2391,aala()laa,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_6419,aaalllaa,0,3,3,1,0,0.375,0,10
hc_c42h24_0pent_5480,lallalaa,0,2,2,1,1,0.5,2,10
hc_c42h24_0pent_4817,aalla()aa,1,3,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_3686,laa(a)la(),2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_1381,aaala()aa,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3791,laalaaaa,0,4,1,2,0,0.25,0,10
hc_c42h24_0pent_5049,allalaa(),1,2,2,1,1,0.42857142857142855,1,10
hc_c42h24_0pent_3062,la()aa()la,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_5894,llaa(l)aa,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_2070,alalalaa,0,2,1,3,0,0.375,2,10
hc_c42h24_0pent_4797,aaallaal,0,3,2,1,1,0.375,0,10
hc_c34h20_0pent_422,alalll,0,1,3,1,1,0.6666666666666666,1,8
hc_c42h24_0pent_6605,alllla()l,1,1,4,1,1,0.7142857142857143,0,10
hc_c42h24_0pent_3123,aa()aala(),2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_6503,alaa()lll,1,2,3,1,1,0.5714285714285714,0,10
hc_c38h22_0pent_817,laaalal,0,3,1,3,0,0.42857142857142855,1,9
hc_c42h24_0pent_4915,allaaaa(),1,4,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_3503,aa(a)aala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4462,aa()laaaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_993,alaa()la,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_2382,aa()lalaa,1,2,1,2,0,0.2857142857142857,1,10
hc_c38h22_0pent_1323,aallala,0,2,2,1,1,0.42857142857142855,1,9
hc_c38h22_0pent_1050,a()aaala,1,4,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_2349,lalaaaaa,0,5,1,2,0,0.25,1,10
hc_c42h24_0pent_1948,ala(la)la,1,1,1,3,0,0.42857142857142855,0,10
hc_c34h20_0pent_156,lalaal,0,2,1,3,0,0.5,1,8
hc_c42h24_0pent_1224,aalaalaa,0,2,1,2,0,0.25,0,10
hc_c42h24_0pent_2770,aaa()alaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_5821,alallaal,0,2,2,1,1,0.5,1,10
hc_c42h24_0pent_4692,lallaall,0,2,2,2,1,0.625,1,10
hc_c42h24_0pent_4753,aalla()al,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_2661,a()ala(a)a,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_1318,aaa(la)aa,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3724,aala()ala,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4116,alaaa()la,1,3,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_394,aa()aala,1,4,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_3551,laa(l)aa(),2,2,1,2,0,0.3333333333333333,0,10
hc_c38h22_0pent_1232,allaa()l,1,2,2,1,1,0.5,0,9
hc_c42h24_0pent_2870,laa()aaal,1,5,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_1021,laaaaal,0,5,1,2,0,0.2857142857142857,0,9
hc_c42h24_0pent_1965,lala()aaa,1,4,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_376,aaa(a)aaa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_4844,aa()llaaa,1,3,2,1,0,0.2857142857142857,0,10
hc_c38h22_0pent_367,a()aa(l)a,2,3,1,1,0,0.2,0,9
hc_c42h24_0pent_6207,llaallla,0,2,3,1,2,0.625,0,10
hc_c38h22_0pent_73,aaaaaaa,0,7,0,0,0,0.0,0,9
hc_c38h22_0pent_500,aaala()l,1,3,1,2,0,0.3333333333333333,0,9
hc_c34h20_0pent_281,a()aaal,1,4,1,1,0,0.2,0,8
hc_c42h24_0pent_1372,aaaaala(),1,5,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_445,aaaala(),1,4,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_1971,lalaaaaa,0,5,1,2,0,0.25,1,10
hc_c42h24_0pent_2933,aaaa()aal,1,6,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_217,aa(a)aa(),2,5,0,0,0,0.0,0,9
hc_c38h22_0pent_1551,a()lla()a,2,2,2,1,0,0.4,0,9
hc_c42h24_0pent_5914,llaalaal,0,2,2,1,1,0.5,0,10
hc_c42h24_0pent_5162,llala()a(),2,2,2,1,1,0.5,1,10
hc_c38h22_0pent_871,aaa()aal,1,5,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_1056,laa(la)aa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_6321,a()lallla,1,1,3,1,1,0.5714285714285714,1,10
hc_c38h22_0pent_343,alaalaa,0,2,1,2,0,0.2857142857142857,0,9
hc_c42h24_0pent_4429,aaaaa()la,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4187,la()a()a()l,3,3,1,2,0,0.4,0,10
hc_c42h24_0pent_5284,aalla()la,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_52,aa(a)a(a)a,2,6,0,0,0,0.0,0,10
hc_c38h22_0pent_1188,aa()a(l)a,2,3,1,1,0,0.2,0,9
hc_c38h22_0pent_133,aa()aaaa,1,6,0,0,0,0.0,0,9
hc_c38h22_0pent_917,aaa(a)la,1,4,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_4729,llaa(l)aa,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_2873,laaaaala,0,5,1,2,0,0.25,0,10
