molecule_id,smiles,annulation,n_branches,longest_A,longest_L,longest_L_degeneracy,second_longest_L,ratio_L,n_LAL,n_rings,HOMO_eV,LUMO_eV,GAP_eV,Dipmom_Debye,Etot_eV,Etot_pos_eV,Etot_neg_eV,aEA_eV,aIP_eV
hc_c34h20_0pent_135,c1ccc2cc3c(ccc4ccc5c6ccc7ccccc7c6c6ccccc6c5c43)cc2c1,aa()aal,1,4,1,1,0,0.2,0,8,-5.304,-1.937,3.367,0.073,-35536.99,-35530.552,-35537.829,-0.839,6.438
hc_c42h24_0pent_1352,c1ccc2c(c1)ccc1c2ccc2ccc3cc4c(ccc5c6ccccc6c6c7ccccc7ccc6c45)cc3c21,aaalaa()a,1,3,1,1,0,0.1428571428571428,0,10,-5.28,-1.989,3.29,0.087,-43887.7,-43881.405,-43888.705,-1.005,6.294
hc_c42h24_0pent_6007,c1ccc2cc3cc4c(ccc5c4ccc4c6ccccc6c6c7ccc8ccccc8c7ccc6c54)cc3cc2c1,llaaa()aa,1,5,2,1,0,0.2857142857142857,0,10,-5.07,-2.269,2.801,0.09,-43887.749,-43881.597,-43888.977,-1.228,6.151
hc_c42h24_0pent_1833,c1ccc2cc3c(cc2c1)c1cc2ccccc2cc1c1c3ccc2ccc3cc4c(ccc5ccccc54)cc3c21,la(l)aala,1,2,1,3,0,0.4285714285714285,0,10,-5.37,-1.899,3.47,0.123,-43887.998,-43881.642,-43888.888,-0.89,6.356
hc_c42h24_0pent_2701,c1ccc2c(c1)ccc1cc3c(ccc4c5c6ccccc6ccc5c5c6ccccc6c6ccccc6c5c34)cc12,a()a(a)ala,2,4,1,1,0,0.1666666666666666,0,10,-5.323,-1.887,3.437,0.235,-43887.574,-43881.249,-43888.482,-0.908,6.325
hc_c42h24_0pent_2868,c1ccc2cc3c(ccc4c3ccc3c4ccc4ccc5ccc6cc7c(ccc8ccccc87)cc6c5c43)cc2c1,alaaaaal,0,5,1,2,0,0.25,0,10,-5.332,-1.951,3.381,0.086,-43888.053,-43881.673,-43889.027,-0.974,6.38
hc_c38h22_0pent_1303,c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1cc2cc3ccc5ccccc5c3cc2cc14,lla()lla,1,1,2,2,0,0.6666666666666666,0,9,-5.195,-2.207,2.987,0.075,-39713.036,-39706.803,-39714.234,-1.198,6.234
hc_c42h24_0pent_1339,c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3cc4c(ccc5c4ccc4ccc6ccccc6c45)cc3c12,aaaalaaa,0,4,1,1,0,0.125,0,10,-5.337,-1.961,3.377,0.158,-43888.126,-43881.776,-43889.102,-0.976,6.35
hc_c38h22_0pent_692,c1ccc2c(c1)ccc1ccc3c4cc5ccc6c(ccc7ccc8ccccc8c76)c5cc4ccc3c12,aaalaaa,0,3,1,1,0,0.1428571428571428,0,9,-5.351,-1.923,3.428,0.0,-39712.828,-39706.422,-39713.737,-0.909,6.406
hc_c42h24_0pent_3712,c1ccc2c(c1)ccc1cc3c(ccc4c5cc6ccc7ccc8ccc9ccccc9c8c7c6cc5ccc34)cc12,alaalaaa,0,3,1,2,0,0.25,0,10,-5.215,-2.043,3.171,0.141,-43888.106,-43881.87,-43889.165,-1.058,6.236
hc_c42h24_0pent_5396,c1ccc2cc3c(ccc4cc5cc6c(ccc7cc8c(ccc9ccc%10ccccc%10c98)cc76)cc5cc43)cc2c1,lallalaa,0,2,2,1,1,0.5,2,10,-5.244,-2.092,3.152,0.083,-43888.218,-43881.986,-43889.328,-1.11,6.232
hc_c42h24_0pent_4796,c1ccc2c(c1)ccc1cc3ccc4ccc5cc6cc7ccc8ccc9ccccc9c8c7cc6cc5c4c3cc12,aallaala,0,2,2,1,1,0.375,0,10,-4.991,-2.355,2.636,0.284,-43887.896,-43881.867,-43889.228,-1.332,6.029
hc_c42h24_0pent_2879,c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c4ccc4ccc5ccc6c7ccccc7ccc6c5c43)cc12,aaaaaala,0,6,1,1,0,0.125,0,10,-5.386,-1.865,3.521,0.122,-43888.178,-43881.763,-43889.06,-0.882,6.415
hc_c42h24_0pent_1600,c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c(ccc4c5ccccc5c5ccc6ccccc6c5c42)c13,aa()aaa()l,2,5,1,1,0,0.1666666666666666,0,10,-5.311,-1.885,3.426,0.153,-43887.662,-43881.33,-43888.545,-0.883,6.331
hc_c38h22_0pent_757,c1ccc2c(c1)ccc1ccc3c4cc5c(ccc6c7ccccc7c7ccccc7c56)cc4ccc3c12,aaalaa(),1,3,1,1,0,0.1666666666666666,0,9,-5.278,-1.981,3.296,0.147,-39712.758,-39706.417,-39713.71,-0.951,6.342
hc_c42h24_0pent_4331,c1ccc2cc3c(ccc4ccc5ccc6c7cc8c(ccc9c%10ccccc%10ccc89)cc7ccc6c5c43)cc2c1,laaaalaa,0,4,1,2,0,0.25,0,10,-5.265,-2.006,3.26,0.097,-43888.002,-43881.737,-43889.038,-1.036,6.265
hc_c34h20_0pent_97,c1ccc2cc3c(ccc4c5ccccc5c5cc6ccc7ccccc7c6cc5c34)cc2c1,laa()la,1,2,1,2,0,0.4,0,8,-5.199,-2.065,3.134,0.099,-35537.696,-35531.392,-35538.67,-0.975,6.304
hc_c42h24_0pent_5167,c1ccc2cc3cc4c(ccc5cc6c(cc54)c4c5ccccc5ccc4c4ccc5ccccc5c46)cc3cc2c1,llala(a)a,1,3,2,1,1,0.4285714285714285,1,10,-5.1,-2.209,2.891,0.301,-43887.865,-43881.694,-43889.022,-1.157,6.171
hc_c42h24_0pent_2123,c1ccc2c(c1)ccc1cc3c4cc5ccc6c7ccccc7c7ccccc7c6c5cc4c4ccccc4c3cc12,ala()laa(),2,2,1,2,0,0.3333333333333333,0,10,-5.421,-1.88,3.541,0.176,-43888.373,-43881.935,-43889.269,-0.896,6.438
hc_c42h24_0pent_4579,c1ccc2cc3cc4c(ccc5ccc6ccc7cc8ccc9cc%10ccccc%10cc9c8cc7c6c54)cc3cc2c1,llaaalal,0,3,2,1,1,0.5,1,10,-4.988,-2.268,2.72,0.472,-43887.458,-43881.196,-43888.662,-1.204,6.262
hc_c38h22_0pent_264,c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2ccc4c5ccccc5c5ccccc5c4c2c13,a()aaa()l,2,4,1,1,0,0.2,0,9,-5.316,-1.869,3.447,0.167,-39712.529,-39706.121,-39713.364,-0.834,6.409
hc_c38h22_0pent_144,c1ccc2c(c1)ccc1c2ccc2c3ccc4ccc5ccccc5c4c3c3ccc4ccccc4c3c12,aaa(a)aa,1,6,0,0,0,0.0,0,9,-5.431,-1.816,3.615,0.218,-39712.164,-39705.691,-39712.974,-0.81,6.473
hc_c42h24_0pent_5664,c1ccc2cc3c(ccc4c3ccc3c5cc6cc7ccc8c9ccccc9ccc8c7cc6cc5ccc34)cc2c1,aallaaal,0,3,2,1,1,0.375,0,10,-5.108,-2.261,2.846,0.109,-43888.384,-43882.248,-43889.662,-1.278,6.136
hc_c38h22_0pent_227,c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3ccc4ccc5ccc6ccccc6c5c4c3c12,aaaa()aa,1,6,0,0,0,0.0,0,9,-5.457,-1.748,3.709,0.205,-39712.206,-39705.673,-39712.843,-0.637,6.532
hc_c42h24_0pent_5888,c1ccc2cc3cc4c(ccc5c6cc7ccc8ccccc8c7cc6c6cc7ccccc7cc6c45)cc3cc2c1,llaa(l)la,1,2,2,1,1,0.5714285714285714,0,10,-4.945,-2.38,2.565,0.088,-43887.955,-43881.98,-43889.326,-1.371,5.975
hc_c42h24_0pent_6106,c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1c2ccccc2c2ccccc2c1c1ccc2ccccc2c41,alla(a)a(),2,3,2,1,0,0.3333333333333333,0,10,-5.052,-2.197,2.855,0.238,-43887.736,-43881.677,-43888.955,-1.219,6.059
hc_c42h24_0pent_875,c1ccc2c(c1)ccc1cc3ccc4ccc5ccc6cc7c(ccc8ccc9ccccc9c87)cc6c5c4c3cc12,alaaalaa,0,3,1,2,0,0.25,0,10,-5.297,-2.007,3.29,0.254,-43887.683,-43881.187,-43888.623,-0.94,6.496
hc_c38h22_0pent_94,c1ccc2c(c1)ccc1c2ccc2ccc3c(ccc4c5ccccc5c5ccc6ccccc6c5c43)c21,aa()aaaa,1,6,0,0,0,0.0,0,9,-5.494,-1.708,3.786,0.169,-39712.603,-39706.078,-39713.325,-0.721,6.526
hc_c38h22_0pent_986,c1ccc2cc3c(ccc4c5cc6ccc7ccccc7c6cc5c5ccc6ccccc6c5c34)cc2c1,laa(a)la,1,3,1,2,0,0.3333333333333333,0,9,-5.193,-2.035,3.158,0.138,-39712.678,-39706.427,-39713.69,-1.012,6.251
hc_c42h24_0pent_5151,c1ccc2c(c1)ccc1cc3cc4ccc5cc6c7ccccc7c7ccc8ccccc8c7c6cc5c4cc3cc12,allala()a,1,2,2,1,1,0.4285714285714285,1,10,-5.185,-2.138,3.047,0.294,-43888.246,-43882.035,-43889.368,-1.122,6.211
hc_c42h24_0pent_941,c1ccc2c(c1)ccc1cc3ccc4ccc5ccc6c7ccccc7c7ccc8ccccc8c7c6c5c4c3cc12,aa()aaala,1,5,1,1,0,0.1428571428571428,0,10,-5.303,-1.886,3.417,0.211,-43887.394,-43880.984,-43888.204,-0.81,6.41
hc_c42h24_0pent_5454,c1ccc2cc3c(ccc4cc5cc6ccc7c(ccc8ccc9c%10ccccc%10ccc9c87)c6cc5cc43)cc2c1,aaaallal,0,4,2,1,1,0.375,1,10,-5.165,-2.19,2.975,0.248,-43888.165,-43881.994,-43889.375,-1.21,6.171
hc_c42h24_0pent_2367,c1ccc2c(c1)ccc1c3cc4c(cc3ccc21)c1ccccc1c1cc2ccc3c5ccccc5ccc3c2cc14,aala()laa,1,2,1,2,0,0.2857142857142857,0,10,-5.467,-1.856,3.611,0.065,-43888.68,-43882.222,-43889.567,-0.887,6.458
hc_c42h24_0pent_2266,c1ccc2cc3c(ccc4cc5c(cc43)c3c4ccccc4c4ccccc4c3c3ccc4ccccc4c53)cc2c1,lala(a)a(),2,3,1,2,0,0.3333333333333333,1,10,-5.278,-1.932,3.346,0.289,-43887.807,-43881.541,-43888.783,-0.977,6.266
hc_c42h24_0pent_4590,c1ccc2cc3cc4c(ccc5ccc6ccc7cc8c(ccc9cc%10ccccc%10cc98)cc7c6c54)cc3cc2c1,llaaalal,0,3,2,1,1,0.5,1,10,-5.009,-2.266,2.743,0.101,-43887.737,-43881.652,-43888.954,-1.217,6.085
hc_c38h22_0pent_1520,c1ccc2cc3cc4c(ccc5c4ccc4ccc6c7ccccc7c7ccccc7c6c45)cc3cc2c1,llaaaa(),1,4,2,1,0,0.3333333333333333,0,9,-5.035,-2.253,2.781,0.181,-39712.545,-39706.406,-39713.736,-1.191,6.139
hc_c38h22_0pent_810,c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4cc5c(ccc6ccccc65)cc4c2ccc31,la()aala,1,3,1,2,0,0.3333333333333333,0,9,-5.457,-1.849,3.608,0.107,-39713.027,-39706.561,-39713.888,-0.861,6.466
hc_c42h24_0pent_2095,c1ccc2cc3c(ccc4cc5c(ccc6cc7c8cc9ccccc9cc8c8ccccc8c7cc65)cc43)cc2c1,lalala()l,1,1,1,4,0,0.5714285714285714,2,10,-5.397,-1.921,3.476,0.035,-43888.568,-43882.198,-43889.551,-0.984,6.37
hc_c42h24_0pent_4815,c1ccc2c(c1)ccc1cc3cc4c5ccc6ccccc6c5c5ccc6c7ccccc7ccc6c5c4cc3cc12,alla(a)aa,1,4,2,1,0,0.2857142857142857,0,10,-5.133,-2.186,2.948,0.082,-43887.913,-43881.769,-43889.114,-1.202,6.144
hc_c42h24_0pent_734,c1ccc2cc3c(ccc4ccc5ccc6ccc7ccc8ccc9ccc%10ccccc%10c9c8c7c6c5c43)cc2c1,aaaaaaal,0,7,1,1,0,0.125,0,10,-5.141,-1.902,3.24,0.265,-43886.824,-43880.51,-43887.653,-0.829,6.314
hc_c42h24_0pent_4085,c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1c2c4ccc5ccccc5c4ccc2c2ccccc2c31,aaa()a(l)a,2,4,1,1,0,0.1666666666666666,0,10,-5.21,-2.011,3.2,0.198,-43887.357,-43881.11,-43888.373,-1.016,6.247
hc_c42h24_0pent_5564,c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4ccc6ccc7ccc8ccccc8c7c6c45)cc3cc12,allaaaaa,0,5,2,1,0,0.25,0,10,-5.083,-2.14,2.942,0.324,-43887.739,-43881.596,-43888.863,-1.125,6.142
hc_c42h24_0pent_3890,c1ccc2cc3c(ccc4c3ccc3c5ccccc5c5c(ccc6ccc7cc8ccccc8cc7c65)c43)cc2c1,laaa()aal,1,5,1,2,0,0.2857142857142857,0,10,-5.306,-1.939,3.367,0.195,-43887.539,-43881.246,-43888.536,-0.998,6.293
hc_c42h24_0pent_6056,c1ccc2cc3cc4c(ccc5c4c4ccccc4c4c6ccccc6c6cc7ccccc7cc6c54)cc3cc2c1,llaa()a()l,2,3,2,1,1,0.5,0,10,-4.973,-2.332,2.641,0.285,-43887.45,-43881.446,-43888.776,-1.326,6.005
hc_c38h22_0pent_1013,c1ccc2cc3c(ccc4c5cc6c(ccc7cc8ccc9ccccc9c8cc76)cc5ccc34)cc2c1,laalala,0,2,1,3,0,0.4285714285714285,1,9,-5.265,-2.054,3.21,0.157,-39713.284,-39706.956,-39714.31,-1.025,6.328
hc_c42h24_0pent_1495,c1ccc2cc3c(ccc4ccc5c6ccc7ccc8ccc9ccccc9c8c7c6c6ccccc6c5c43)cc2c1,aaaa()aal,1,6,1,1,0,0.1428571428571428,0,10,-5.278,-1.929,3.35,0.145,-43887.054,-43880.713,-43887.97,-0.916,6.341
hc_c42h24_0pent_3755,c1ccc2cc3c(cc2c1)c1ccccc1c1c2cc4c(ccc5ccc6ccc7ccccc7c6c54)cc2ccc31,la()alaaa,1,3,1,2,0,0.2857142857142857,0,10,-5.154,-2.038,3.115,0.617,-43887.576,-43881.383,-43888.618,-1.042,6.193
hc_c42h24_0pent_6059,c1ccc2cc3cc4c(ccc5c4ccc4ccc6cc7c(ccc8ccc9ccccc9c87)cc6c45)cc3cc2c1,llaaalaa,0,3,2,1,1,0.375,0,10,-5.064,-2.268,2.795,0.123,-43887.755,-43881.645,-43888.998,-1.242,6.111
hc_c42h24_0pent_4347,c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2ccc4c5cc6ccc7ccccc7c6cc5ccc4c2c13,la()aaala,1,4,1,2,0,0.2857142857142857,0,10,-5.312,-1.936,3.376,0.112,-43888.062,-43881.745,-43889.03,-0.968,6.317
hc_c42h24_0pent_3752,c1ccc2cc3c(cc2c1)c1ccc2cc4ccc5ccccc5c4cc2c1c1c2ccccc2c2ccccc2c31,a()a(l)ala,2,2,1,2,0,0.3333333333333333,0,10,-5.162,-2.06,3.103,0.241,-43887.743,-43881.579,-43888.815,-1.072,6.164
hc_c42h24_0pent_5976,c1ccc2cc3cc4c(ccc5c6cc7c(ccc8cc9ccccc9cc87)cc6c6ccccc6c45)cc3cc2c1,llaa()lal,1,2,2,1,1,0.5714285714285714,1,10,-4.976,-2.352,2.624,0.101,-43887.943,-43881.942,-43889.289,-1.346,6.002
hc_c42h24_0pent_5854,c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2cc4cc5c(ccc6ccccc65)cc4cc2ccc31,allaa(a)l,1,3,2,1,1,0.4285714285714285,0,10,-4.999,-2.267,2.732,0.24,-43887.792,-43881.777,-43889.071,-1.279,6.015
hc_c34h20_0pent_165,c1ccc2cc3c(ccc4cc5c(ccc6c5ccc5c7ccccc7ccc56)cc43)cc2c1,lalaaa,0,3,1,2,0,0.3333333333333333,1,8,-5.412,-1.818,3.594,0.027,-35538.071,-35531.598,-35538.846,-0.775,6.473
hc_c42h24_0pent_4573,c1ccc2c(c1)ccc1cc3cc4ccc5ccc6ccc7ccc8c9ccccc9ccc8c7c6c5c4cc3cc12,allaaaaa,0,5,2,1,0,0.25,0,10,-5.028,-2.155,2.873,0.281,-43887.373,-43881.235,-43888.461,-1.088,6.138
hc_c38h22_0pent_205,c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3c4ccccc4c4c5ccccc5ccc4c3c12,aa()a()aa,2,5,0,0,0,0.0,0,9,-5.398,-1.827,3.571,0.153,-39712.158,-39705.715,-39712.969,-0.811,6.443
hc_c42h24_0pent_810,c1ccc2cc3c(ccc4c5ccccc5c5ccc6cc7ccc8c9ccccc9ccc8c7cc6c5c34)cc2c1,aalaa()al,1,3,1,2,0,0.2857142857142857,0,10,-5.222,-2.0,3.222,0.261,-43887.801,-43881.6,-43888.788,-0.988,6.2
hc_c26h16_0pent_30,c1ccc2cc3cc4c(ccc5ccc6ccccc6c54)cc3cc2c1,llaa,0,2,2,1,0,0.5,0,6,-5.028,-2.271,2.757,0.067,-27186.976,-27180.719,-27188.056,-1.08,6.257
hc_c42h24_0pent_4916,c1ccc2c(c1)ccc1cc3cc4c(ccc5c6ccccc6c6c7ccc8ccccc8c7ccc6c45)cc3cc12,allaa()aa,1,4,2,1,0,0.2857142857142857,0,10,-5.073,-2.244,2.829,0.136,-43887.86,-43881.758,-43889.101,-1.241,6.102
hc_c42h24_0pent_1721,c1ccc2c(c1)ccc1cc3c(ccc4ccc5c(ccc6ccc7cc8ccc9ccccc9c8cc7c65)c43)cc12,alaaaala,0,4,1,2,0,0.25,0,10,-5.297,-2.014,3.283,0.159,-43888.047,-43881.757,-43889.084,-1.036,6.291
hc_c42h24_0pent_6424,c1ccc2c(c1)ccc1ccc3cc4cc5cc6ccc7c8ccccc8c8ccccc8c7c6cc5cc4cc3c12,a()alllaa,1,2,3,1,0,0.4285714285714285,0,10,-4.789,-2.554,2.234,0.138,-43887.611,-43881.798,-43889.168,-1.557,5.812
hc_c42h24_0pent_3973,c1ccc2cc3c(ccc4c3ccc3ccc5c6ccc7c(ccc8ccc9ccccc9c87)c6ccc5c34)cc2c1,aaaaaaal,0,7,1,1,0,0.125,0,10,-5.336,-1.962,3.374,0.122,-43888.033,-43881.666,-43888.994,-0.96,6.367
hc_c42h24_0pent_2994,c1ccc2cc3c(ccc4c3c3ccc5ccccc5c3c3c5cc6ccccc6cc5c5ccccc5c43)cc2c1,laa(a)a()l,2,4,1,2,0,0.3333333333333333,0,10,-5.222,-2.074,3.148,0.128,-43887.306,-43881.089,-43888.409,-1.104,6.217
hc_c42h24_0pent_3740,c1ccc2cc3c(ccc4c5cc6ccc7ccc8ccccc8c7c6cc5c5c6ccccc6ccc5c34)cc2c1,laa(a)laa,1,3,1,2,0,0.2857142857142857,0,10,-5.134,-2.12,3.015,0.205,-43887.61,-43881.473,-43888.766,-1.156,6.137
hc_c42h24_0pent_5164,c1ccc2cc3cc4c(ccc5cc6c(cc54)c4ccccc4c4c6ccc5ccc6ccccc6c54)cc3cc2c1,llala()aa,1,3,2,1,1,0.4285714285714285,1,10,-5.118,-2.23,2.889,0.123,-43887.866,-43881.681,-43889.053,-1.186,6.185
hc_c42h24_0pent_4666,c1ccc2cc3c(ccc4cc5ccc6ccc7cc8cc9c(ccc%10ccccc%109)cc8cc7c6c5cc43)cc2c1,allaalal,0,2,2,1,1,0.5,1,10,-5.071,-2.294,2.778,0.263,-43888.141,-43882.039,-43889.415,-1.274,6.101
hc_c42h24_0pent_674,c1ccc2c(c1)ccc1ccc3c(ccc4c5ccccc5c5c(ccc6ccc7ccc8ccccc8c7c65)c43)c12,aaaa()aaa,1,7,0,0,0,0.0,0,10,-5.415,-1.86,3.555,0.17,-43887.161,-43880.735,-43888.047,-0.886,6.426
hc_c42h24_0pent_3948,c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1c3ccc2ccc3c4ccc5ccccc5c4ccc3c21,aaaaa()la,1,5,1,1,0,0.1428571428571428,0,10,-5.454,-1.829,3.625,0.103,-43888.173,-43881.716,-43889.025,-0.851,6.457
hc_c26h16_0pent_5,c1ccc2c(c1)ccc1c3ccccc3c3ccc4ccccc4c3c21,aa()a,1,3,0,0,0,0.0,0,6,-5.518,-1.611,3.908,0.084,-27186.978,-27180.248,-27187.422,-0.445,6.73
hc_c42h24_0pent_1955,c1ccc2cc3c(ccc4cc5c(ccc6ccc7ccc8ccc9cc%10ccccc%10cc9c8c7c65)cc43)cc2c1,lalaaaal,0,4,1,3,0,0.375,1,10,-5.198,-2.01,3.188,0.193,-43887.381,-43881.011,-43888.381,-1.0,6.371
hc_c42h24_0pent_2692,c1ccc2c(c1)ccc1c3cc4c(ccc5c6ccccc6c6ccccc6c45)cc3c3c4ccccc4ccc3c21,a()ala(a)a,2,3,1,1,0,0.1666666666666666,0,10,-5.232,-2.016,3.217,0.229,-43887.643,-43881.4,-43888.679,-1.035,6.244
hc_c38h22_0pent_369,c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1ccc2c4ccccc4c4ccccc4c2c13,a()aa(l)a,2,3,1,1,0,0.2,0,9,-5.304,-1.906,3.397,0.111,-39712.544,-39706.145,-39713.399,-0.855,6.398
hc_c42h24_0pent_1862,c1ccc2cc3c(ccc4c5cc6c(ccc7ccc8ccccc8c76)cc5c5cc6ccccc6cc5c34)cc2c1,laa(l)laa,1,2,1,3,0,0.4285714285714285,0,10,-5.147,-2.116,3.031,0.157,-43887.901,-43881.736,-43889.042,-1.141,6.164
hc_c42h24_0pent_1635,c1ccc2c(c1)ccc1c2ccc2c3c4cc5ccc6ccc7ccccc7c6c5cc4ccc3c3ccccc3c12,aaa()alaa,1,4,1,1,0,0.1428571428571428,0,10,-5.242,-2.066,3.175,0.284,-43887.706,-43881.449,-43888.784,-1.077,6.258
hc_c42h24_0pent_185,c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3c4c5ccc6ccccc6c5ccc4c4ccccc4c3c12,aaa()a()aa,2,6,0,0,0,0.0,0,10,-5.431,-1.817,3.614,0.0,-43887.422,-43881.009,-43888.302,-0.88,6.413
hc_c42h24_0pent_2849,c1ccc2cc3c(ccc4c3c3ccc5ccc6ccccc6c5c3c3ccc5ccc6ccccc6c5c43)cc2c1,aaa(al)aa,1,4,1,1,0,0.1428571428571428,0,10,-5.211,-2.058,3.153,0.295,-43887.101,-43880.863,-43888.184,-1.083,6.239
hc_c42h24_0pent_6435,c1ccc2cc3cc4cc5c(ccc6c7c8ccccc8ccc7c7c8ccccc8ccc7c56)cc4cc3cc2c1,aa(a)alll,1,4,3,1,0,0.4285714285714285,0,10,-4.77,-2.573,2.197,0.242,-43887.111,-43881.294,-43888.662,-1.55,5.818
hc_c30h18_0pent_19,c1ccc2c(c1)ccc1c2ccc2c1ccc1c3ccccc3c3ccccc3c21,aaaa(),1,4,0,0,0,0.0,0,7,-5.529,-1.633,3.896,0.102,-31362.555,-31355.873,-31363.083,-0.528,6.682
hc_c42h24_0pent_1366,c1ccc2c(c1)ccc1c2ccc2ccc3cc4c(ccc5c4ccc4ccc6ccc7ccccc7c6c45)cc3c21,aaalaaaa,0,4,1,1,0,0.125,0,10,-5.344,-1.917,3.426,0.208,-43887.87,-43881.497,-43888.803,-0.933,6.373
hc_c38h22_0pent_862,c1ccc2cc3c(ccc4c5ccc6c(ccc7ccc8ccccc8c76)c5c5ccccc5c34)cc2c1,aaaa()al,1,5,1,1,0,0.1666666666666666,0,9,-5.26,-2.015,3.246,0.068,-39712.493,-39706.17,-39713.475,-0.982,6.323
hc_c38h22_0pent_425,c1ccc2cc3c(ccc4ccc5c6ccc7c8ccc9ccccc9c8ccc7c6ccc5c43)cc2c1,aaaaaal,0,6,1,1,0,0.1428571428571428,0,9,-5.348,-1.949,3.399,0.085,-39713.055,-39706.648,-39713.956,-0.902,6.407
hc_c42h24_0pent_1744,c1ccc2cc3c(ccc4ccc5c(ccc6c7ccccc7c7ccc8cc9ccccc9cc8c7c65)c43)cc2c1,laa()aaal,1,5,1,2,0,0.2857142857142857,0,10,-5.252,-1.978,3.275,0.073,-43887.514,-43881.267,-43888.518,-1.004,6.247
hc_c42h24_0pent_6556,c1ccc2c(c1)ccc1ccc3ccc4cc5cc6cc7c8ccccc8c8ccccc8c7cc6cc5cc4c3c12,a()lllaaa,1,3,3,1,0,0.4285714285714285,0,10,-4.879,-2.438,2.44,0.146,-43887.753,-43881.827,-43889.175,-1.422,5.926
hc_c42h24_0pent_3437,c1ccc2c(c1)ccc1ccc3c4ccc5cc6c(ccc7ccc8ccc9ccccc9c8c76)cc5c4ccc3c12,aaaalaaa,0,4,1,1,0,0.125,0,10,-5.295,-1.951,3.345,0.115,-43887.853,-43881.526,-43888.81,-0.957,6.327
hc_c42h24_0pent_867,c1ccc2cc3c(ccc4ccc5ccc6cc7c(ccc8c7ccc7c9ccccc9ccc78)cc6c5c43)cc2c1,laaalaaa,0,3,1,2,0,0.25,0,10,-5.317,-1.949,3.368,0.082,-43888.022,-43881.703,-43888.968,-0.946,6.318
hc_c42h24_0pent_1246,c1ccc2cc3c(ccc4ccc5cc6ccc7ccc8cc9ccc%10ccccc%10c9cc8c7c6cc5c43)cc2c1,alaalaal,0,2,1,3,0,0.375,0,10,-5.075,-2.149,2.926,0.541,-43887.721,-43881.578,-43888.9,-1.179,6.143
hc_c42h24_0pent_347,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2ccc3c(ccc4c5ccccc5c5ccccc5c43)c21,aaaaaaa(),1,7,0,0,0,0.0,0,10,-5.516,-1.714,3.802,0.114,-43888.156,-43881.646,-43888.934,-0.778,6.51
hc_c34h20_0pent_263,c1ccc2cc3c(ccc4cc5c(ccc6c7cc8ccccc8cc7ccc56)cc43)cc2c1,laalal,0,2,1,3,0,0.5,1,8,-5.275,-2.022,3.253,0.11,-35537.937,-35531.588,-35538.907,-0.97,6.349
hc_c34h20_0pent_220,c1ccc2cc3c(ccc4c5ccccc5c5c(ccc6ccc7ccccc7c65)c34)cc2c1,aaa()al,1,4,1,1,0,0.2,0,8,-5.228,-2.029,3.199,0.136,-35537.065,-35530.732,-35538.02,-0.955,6.333
hc_c42h24_0pent_4018,c1ccc2c(c1)ccc1c3cc4ccc5c(c4cc3ccc21)c1ccccc1c1ccc2c3ccccc3ccc2c15,aaa()alaa,1,4,1,1,0,0.1428571428571428,0,10,-5.244,-2.045,3.198,0.057,-43888.024,-43881.771,-43889.094,-1.07,6.253
hc_c42h24_0pent_3891,c1ccc2cc3c(ccc4c3ccc3ccc5c6c7ccc8ccccc8c7ccc6c6ccccc6c5c34)cc2c1,aaa()aaal,1,6,1,1,0,0.1428571428571428,0,10,-5.301,-1.949,3.352,0.287,-43887.646,-43881.32,-43888.629,-0.982,6.326
hc_c42h24_0pent_5053,c1ccc2cc3cc4c(ccc5cc6ccc7c8ccccc8c8ccc9ccccc9c8c7c6cc54)cc3cc2c1,llalaa()a,1,3,2,1,1,0.4285714285714285,1,10,-5.089,-2.132,2.957,0.408,-43887.78,-43881.571,-43888.837,-1.057,6.209
hc_c42h24_0pent_2462,c1ccc2c(c1)ccc1cc3c(ccc4cc5c6ccccc6c6cc7c(ccc8ccccc87)cc6c5cc43)cc12,ala()lala,1,1,1,3,0,0.4285714285714285,1,10,-5.456,-1.851,3.605,0.026,-43888.733,-43882.279,-43889.627,-0.894,6.454
hc_c42h24_0pent_855,c1ccc2cc3c(ccc4ccc5c6c(ccc7ccc8ccccc8c76)c6cc7ccccc7cc6c5c43)cc2c1,laaa(l)aa,1,3,1,2,0,0.2857142857142857,0,10,-5.259,-1.95,3.309,0.229,-43887.346,-43881.09,-43888.332,-0.986,6.257
